FID,FireName,FireNo,Label,StartDate,EndDate,AreaHa,PerimeterM,Verdate,Type,Season,ID,Year,Year_Con,Shape__Area,Shape__Length
21078, , ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,15.15113798,2214.94532765,26/03/2020,Prescribed Burn,1980-81,21213,1980,1980/01/01 00:00:00+00,151298.2734375,2213.38714695246
21079, , ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,33.52785705,3659.07558425,26/03/2020,Prescribed Burn,1980-81,21214,1980,1980/01/01 00:00:00+00,334742.53125,3656.14982468689
21080, , ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,2.61685808,800.83577256,26/03/2020,Prescribed Burn,1980-81,21215,1980,1980/01/01 00:00:00+00,26127.00390625,800.199512979221
21081, , ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,47.47020106,3522.88719904,26/03/2020,Prescribed Burn,1980-81,21216,1980,1980/01/01 00:00:00+00,473983.20703125,3520.21909865978
21082, , ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,82.52449217,7042.53166615,26/03/2020,Prescribed Burn,1980-81,21217,1980,1980/01/01 00:00:00+00,824059.61328125,7037.47074979967
21083, , ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,17.53680289,2652.01407172,26/03/2020,Prescribed Burn,1980-81,21218,1980,1980/01/01 00:00:00+00,175093.91015625,2649.94003974968
21084, , ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,156.17334302,17991.4157906,26/03/2020,Prescribed Burn,1980-81,21219,1980,1980/01/01 00:00:00+00,1559385.78125,17977.8862316945
21085, , ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,27.76947887,5249.90289064,26/03/2020,Prescribed Burn,1980-81,21220,1980,1980/01/01 00:00:00+00,277281.12890625,5245.99248644809
21086, , ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,519.17998569,36055.7625688,26/03/2020,Prescribed Burn,1980-81,21221,1980,1980/01/01 00:00:00+00,5183418.421875,36026.5779260714
21087, , ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,99.32970112,6266.10321237,26/03/2020,Prescribed Burn,1980-81,21222,1980,1980/01/01 00:00:00+00,991671.9375,6260.97375068324
21088, , ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,84.0696318,7203.45284847,26/03/2020,Prescribed Burn,1980-81,21223,1980,1980/01/01 00:00:00+00,839324.23046875,7197.5705322772
21089, , ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,165.10200004,16732.6603868,26/03/2020,Prescribed Burn,1980-81,21224,1980,1980/01/01 00:00:00+00,1648353.1640625,16719.1348115411
21090,Mullet Ck,HR8081/02,1980-81 Prescribed Burn,1980/07/22 00:00:00+00,1980/07/22 00:00:00+00,7.5036327,1376.13916079,26/03/2020,Prescribed Burn,1980-81,21225,1980,1980/01/01 00:00:00+00,74895.44140625,1374.84656374434
21091,Woy Woy Rd,HR8081/01,1980-81 Prescribed Burn,1980/07/08 00:00:00+00,1980/07/08 00:00:00+00,16.50197288,2608.26252554,26/03/2020,Prescribed Burn,1980-81,21226,1980,1980/01/01 00:00:00+00,164709.6640625,2605.81085749425
21092,Phegans Bay,HR8081/28,1980-81 Prescribed Burn,1981/05/17 00:00:00+00,1970/01/01 00:00:00+00,3.56455379,820.15176259,26/03/2020,Prescribed Burn,1980-81,21227,1980,1980/01/01 00:00:00+00,35578.55078125,819.380998352802
21093,Lobster Beach,HR8081/27,1980-81 Prescribed Burn,1981/05/16 00:00:00+00,1970/01/01 00:00:00+00,6.35722733,1835.27490968,26/03/2020,Prescribed Burn,1980-81,21228,1980,1980/01/01 00:00:00+00,63453.234375,1833.55590651853
21094,Manly View Rd,HR8081/b,1980-81 Prescribed Burn,1980/07/07 00:00:00+00,1970/01/01 00:00:00+00,13.01246723,3470.88668866,26/03/2020,Prescribed Burn,1980-81,21229,1980,1980/01/01 00:00:00+00,129880.94921875,3467.63470458433
21095,Girrakool,HR8081/a,1980-81 Prescribed Burn,1981/03/24 00:00:00+00,1970/01/01 00:00:00+00,20.82037707,2179.24027677,26/03/2020,Prescribed Burn,1980-81,21230,1980,1980/01/01 00:00:00+00,207811.15234375,2177.18459217816
21096,Warragamba, ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,328.44070841,15769.2772408,26/03/2020,Prescribed Burn,1980-81,21231,1980,1980/01/01 00:00:00+00,3278672.0703125,15755.5109135802
21097,Warragamba, ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,78.80032238,4730.58194623,26/03/2020,Prescribed Burn,1980-81,21232,1980,1980/01/01 00:00:00+00,786605.828125,4726.38530767901
21098,Warragamba, ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,3.31225316,1079.47722301,26/03/2020,Prescribed Burn,1980-81,21233,1980,1980/01/01 00:00:00+00,33063.16015625,1078.50941637249
21099,Warragamba, ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,304.66732992,11050.0819055,26/03/2020,Prescribed Burn,1980-81,21234,1980,1980/01/01 00:00:00+00,3041177.83984375,11040.1153175088
21100,Warragamba, ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,0.3148625,432.62702422,26/03/2020,Prescribed Burn,1980-81,21235,1980,1980/01/01 00:00:00+00,3142.96875,432.238139143913
21101,Warragamba, ,1980-81 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,129.39749955,5989.60028009,26/03/2020,Prescribed Burn,1980-81,21236,1980,1980/01/01 00:00:00+00,1291730.75390625,5984.40283356032
21102,Warragamba, ,1980-81 Prescribed Burn,1981/04/01 00:00:00+00,1970/01/01 00:00:00+00,78.30050157,3794.48540371,26/03/2020,Prescribed Burn,1980-81,21237,1980,1980/01/01 00:00:00+00,781565.01171875,3790.99458538918
21103,Warragamba, ,1980-81 Prescribed Burn,1981/04/01 00:00:00+00,1970/01/01 00:00:00+00,22.15922546,2519.25259394,26/03/2020,Prescribed Burn,1980-81,21238,1980,1980/01/01 00:00:00+00,221184.78125,2516.93516398541
21104,Warragamba, ,1980-81 Prescribed Burn,1981/05/09 00:00:00+00,1970/01/01 00:00:00+00,7.68815763,1163.23171451,26/03/2020,Prescribed Burn,1980-81,21239,1980,1980/01/01 00:00:00+00,76740.91015625,1162.16704221497
21105,Warragamba, ,1980-81 Prescribed Burn,1981/04/01 00:00:00+00,1970/01/01 00:00:00+00,545.09646962,15950.517742,26/03/2020,Prescribed Burn,1980-81,21240,1980,1980/01/01 00:00:00+00,5441415.89453125,15936.5347525202
21106,Warragamba, ,1980-81 Prescribed Burn,1981/04/01 00:00:00+00,1970/01/01 00:00:00+00,8.94039284,1136.07718313,26/03/2020,Prescribed Burn,1980-81,21241,1980,1980/01/01 00:00:00+00,89251.29296875,1135.10702401069
21107,Warragamba, ,1980-81 Prescribed Burn,1981/04/01 00:00:00+00,1970/01/01 00:00:00+00,6.11809777,958.98288098,26/03/2020,Prescribed Burn,1980-81,21242,1980,1980/01/01 00:00:00+00,61076.93359375,958.167112595097
21108,Warragamba, ,1980-81 Prescribed Burn,1981/04/01 00:00:00+00,1970/01/01 00:00:00+00,8.75951789,1111.8476787,26/03/2020,Prescribed Burn,1980-81,21243,1980,1980/01/01 00:00:00+00,87446.390625,1110.90304150616
21109,Warragamba, ,1980-81 Prescribed Burn,1981/04/01 00:00:00+00,1970/01/01 00:00:00+00,20.67947176,2733.16589442,26/03/2020,Prescribed Burn,1980-81,21244,1980,1980/01/01 00:00:00+00,206444.23828125,2730.84889127447
21110,Warragamba, ,1980-81 Prescribed Burn,1981/04/01 00:00:00+00,1970/01/01 00:00:00+00,64.86198192,4386.58570011,26/03/2020,Prescribed Burn,1980-81,21245,1980,1980/01/01 00:00:00+00,647519.64453125,4382.86462127561
21111,Warragamba, ,1980-81 Prescribed Burn,1981/04/01 00:00:00+00,1970/01/01 00:00:00+00,29.56653118,2261.77059318,26/03/2020,Prescribed Burn,1980-81,21246,1980,1980/01/01 00:00:00+00,295165.71484375,2259.85887489542
21112,Warragamba, ,1980-81 Prescribed Burn,1981/04/01 00:00:00+00,1970/01/01 00:00:00+00,54.09274025,4193.57605995,26/03/2020,Prescribed Burn,1980-81,21247,1980,1980/01/01 00:00:00+00,540015.70703125,4190.04012017698
21113,Warragamba, ,1980-81 Prescribed Burn,1981/04/01 00:00:00+00,1970/01/01 00:00:00+00,363.52370755,10086.6390005,26/03/2020,Prescribed Burn,1980-81,21248,1980,1980/01/01 00:00:00+00,3629181.15625,10078.2327646563
21114,Warragamba, ,1980-81 Prescribed Burn,1981/04/01 00:00:00+00,1970/01/01 00:00:00+00,455.72699135,12689.7927511,26/03/2020,Prescribed Burn,1980-81,21249,1980,1980/01/01 00:00:00+00,4549829.15234375,12679.4312054852
21115, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,11637.648755,70638.8591228,26/03/2020,Prescribed Burn,1981-82,21250,1981,1981/01/01 00:00:00+00,116166451.28125,70575.1829297132
21116, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,118.9214454,5924.83160403,26/03/2020,Prescribed Burn,1981-82,21251,1981,1981/01/01 00:00:00+00,1187043.46875,5919.42084200241
21117, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,22.24804857,2383.8665758,26/03/2020,Prescribed Burn,1981-82,21252,1981,1981/01/01 00:00:00+00,222070.6640625,2381.66983632766
21118, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14.05298881,1702.31533996,26/03/2020,Prescribed Burn,1981-82,21253,1981,1981/01/01 00:00:00+00,140271.20703125,1700.74791336655
21119, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,220.25281558,12001.9344115,26/03/2020,Prescribed Burn,1981-82,21254,1981,1981/01/01 00:00:00+00,2198528.93359375,11991.0318022148
21120, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,18.20848604,2196.44587477,26/03/2020,Prescribed Burn,1981-82,21255,1981,1981/01/01 00:00:00+00,181750.05078125,2194.42542770762
21121, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,24.67276861,2358.14187597,26/03/2020,Prescribed Burn,1981-82,21256,1981,1981/01/01 00:00:00+00,246279.55859375,2355.9995177403
21122, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,18.10124986,1953.47803512,26/03/2020,Prescribed Burn,1981-82,21257,1981,1981/01/01 00:00:00+00,180684.0078125,1951.70476319209
21123, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9.00664498,1365.12176176,26/03/2020,Prescribed Burn,1981-82,21258,1981,1981/01/01 00:00:00+00,89899.98046875,1363.85947770766
21124, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,8.47239402,1171.72633059,26/03/2020,Prescribed Burn,1981-82,21259,1981,1981/01/01 00:00:00+00,84570,1170.66146263636
21125, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,7.28849636,1451.11263246,26/03/2020,Prescribed Burn,1981-82,21260,1981,1981/01/01 00:00:00+00,72751.20703125,1449.7807431603
21126, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,8.15488969,1126.78167259,26/03/2020,Prescribed Burn,1981-82,21261,1981,1981/01/01 00:00:00+00,81399.34765625,1125.74801342886
21127, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,37.07020691,4861.08261567,26/03/2020,Prescribed Burn,1981-82,21262,1981,1981/01/01 00:00:00+00,370042.73046875,4856.7587681702
21128, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,12.88668891,1558.23330927,26/03/2020,Prescribed Burn,1981-82,21263,1981,1981/01/01 00:00:00+00,128637.3359375,1556.84489976249
21129, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,18.55036476,1956.88034679,26/03/2020,Prescribed Burn,1981-82,21264,1981,1981/01/01 00:00:00+00,185173.53515625,1955.13844762549
21130, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,10.05657516,2351.35752719,26/03/2020,Prescribed Burn,1981-82,21265,1981,1981/01/01 00:00:00+00,100384.66015625,2349.23941141227
21131, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,7088.75306063,121974.26468,26/03/2020,Prescribed Burn,1981-82,21266,1981,1981/01/01 00:00:00+00,70764028.7851563,121867.89376669
21132, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,79.96440538,7644.1076429,26/03/2020,Prescribed Burn,1981-82,21267,1981,1981/01/01 00:00:00+00,798145.48828125,7636.9415143893
21133, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,28.79090366,3319.77619889,26/03/2020,Prescribed Burn,1981-82,21268,1981,1981/01/01 00:00:00+00,287369.5,3316.66404536294
21134, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1022.59314533,18521.9991463,26/03/2020,Prescribed Burn,1981-82,21269,1981,1981/01/01 00:00:00+00,10208240.3945313,18505.9687887868
21135, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,22.54532847,2575.73576133,26/03/2020,Prescribed Burn,1981-82,21270,1981,1981/01/01 00:00:00+00,225042.0703125,2573.38571129281
21136, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,69.67532483,4763.84504629,26/03/2020,Prescribed Burn,1981-82,21271,1981,1981/01/01 00:00:00+00,695480.15625,4759.49083083982
21137, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,60.39001283,3796.23322763,26/03/2020,Prescribed Burn,1981-82,21272,1981,1981/01/01 00:00:00+00,602795.37109375,3792.75925619918
21138, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,199.1314687,12053.2204953,26/03/2020,Prescribed Burn,1981-82,21273,1981,1981/01/01 00:00:00+00,1987570.46875,12041.8834409706
21139, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,65.84870245,3981.93525996,26/03/2020,Prescribed Burn,1981-82,21274,1981,1981/01/01 00:00:00+00,657250.19921875,3978.19410454019
21140, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,20.01469799,2115.3690448,26/03/2020,Prescribed Burn,1981-82,21275,1981,1981/01/01 00:00:00+00,199769.5859375,2113.37361927685
21141, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,256.48355722,17209.1764944,26/03/2020,Prescribed Burn,1981-82,21276,1981,1981/01/01 00:00:00+00,2561070.91015625,17196.4998017538
21142, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,159.16068961,11013.2360962,26/03/2020,Prescribed Burn,1981-82,21277,1981,1981/01/01 00:00:00+00,1589327.93359375,11005.3483845889
21143, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,335.44731904,22991.5850626,26/03/2020,Prescribed Burn,1981-82,21278,1981,1981/01/01 00:00:00+00,3349202.390625,22973.5274037764
21144, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,352.34320245,28288.7114246,26/03/2020,Prescribed Burn,1981-82,21279,1981,1981/01/01 00:00:00+00,3518117.94140625,28267.3569915673
21145, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,20.28815306,2121.59456644,26/03/2020,Prescribed Burn,1981-82,21280,1981,1981/01/01 00:00:00+00,202566.15625,2119.94481889454
21146, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,37.67308623,2566.68757819,26/03/2020,Prescribed Burn,1981-82,21281,1981,1981/01/01 00:00:00+00,376146.4765625,2564.69596374657
21147, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,75.74404309,4938.75690018,26/03/2020,Prescribed Burn,1981-82,21282,1981,1981/01/01 00:00:00+00,756228.640625,4934.80604323786
21148, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,285.54874805,23771.0114787,26/03/2020,Prescribed Burn,1981-82,21283,1981,1981/01/01 00:00:00+00,2851414.9296875,23754.0262892493
21149, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,73.04719734,12066.4544569,26/03/2020,Prescribed Burn,1981-82,21284,1981,1981/01/01 00:00:00+00,729317.6484375,12056.9042760176
21150, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,55.50137644,5094.76276044,26/03/2020,Prescribed Burn,1981-82,21285,1981,1981/01/01 00:00:00+00,554208.27734375,5091.06391338163
21151, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,198.74233849,17916.9786396,26/03/2020,Prescribed Burn,1981-82,21286,1981,1981/01/01 00:00:00+00,1984490.75,17903.7645314569
21152, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,103.97367909,9619.98570606,26/03/2020,Prescribed Burn,1981-82,21287,1981,1981/01/01 00:00:00+00,1038181.01171875,9612.78170398505
21153, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,11.22392694,1980.32530701,26/03/2020,Prescribed Burn,1981-82,21288,1981,1981/01/01 00:00:00+00,112068.953125,1978.82201921555
21154, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,6.77308209,1394.77266103,26/03/2020,Prescribed Burn,1981-82,21289,1981,1981/01/01 00:00:00+00,67628.47265625,1393.71823692041
21155, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,49.26600531,6763.56270413,26/03/2020,Prescribed Burn,1981-82,21290,1981,1981/01/01 00:00:00+00,491872.640625,6758.15541967312
21156, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,29.24518545,6035.12580436,26/03/2020,Prescribed Burn,1981-82,21291,1981,1981/01/01 00:00:00+00,292009.3125,6030.55861954914
21157, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,82.3121213,8265.61982063,26/03/2020,Prescribed Burn,1981-82,21292,1981,1981/01/01 00:00:00+00,821831.79296875,8259.14364115957
21158, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,7.97902529,1257.38819141,26/03/2020,Prescribed Burn,1981-82,21293,1981,1981/01/01 00:00:00+00,79667.84765625,1256.42337728888
21159, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,12.76688333,1762.77817259,26/03/2020,Prescribed Burn,1981-82,21294,1981,1981/01/01 00:00:00+00,127468.21484375,1761.39240610986
21160, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,11.26192882,1344.2379259,26/03/2020,Prescribed Burn,1981-82,21295,1981,1981/01/01 00:00:00+00,112442.85546875,1343.18448895568
21161, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,5.9037688,1277.7741971,26/03/2020,Prescribed Burn,1981-82,21296,1981,1981/01/01 00:00:00+00,58945.2890625,1276.77389000288
21162, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,4.81320993,992.29270062,26/03/2020,Prescribed Burn,1981-82,21297,1981,1981/01/01 00:00:00+00,48056.91796875,991.517416431784
21163, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,104.68982432,18175.2908738,26/03/2020,Prescribed Burn,1981-82,21298,1981,1981/01/01 00:00:00+00,1045173.73828125,18160.318423694
21164, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,106.27204204,8380.04290477,26/03/2020,Prescribed Burn,1981-82,21299,1981,1981/01/01 00:00:00+00,1061028.2578125,8373.36747820186
21165, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,119.96774555,11814.2129904,26/03/2020,Prescribed Burn,1981-82,21300,1981,1981/01/01 00:00:00+00,1197719.69921875,11804.5720409606
21166, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1.15556645,487.45337207,26/03/2020,Prescribed Burn,1981-82,21301,1981,1981/01/01 00:00:00+00,11536.9375,487.058166265315
21167, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,161.11408727,13753.0440771,26/03/2020,Prescribed Burn,1981-82,21302,1981,1981/01/01 00:00:00+00,1608522.30078125,13741.8503540979
21168, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,46.83798014,4718.10051657,26/03/2020,Prescribed Burn,1981-82,21303,1981,1981/01/01 00:00:00+00,467681.515625,4714.58153015688
21169, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,256.53758617,23489.8364618,26/03/2020,Prescribed Burn,1981-82,21304,1981,1981/01/01 00:00:00+00,2561212.171875,23470.7607501022
21170, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,267.23868081,27114.8803306,26/03/2020,Prescribed Burn,1981-82,21305,1981,1981/01/01 00:00:00+00,2668034.51953125,27092.7826877762
21171, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,209.87195953,6100.10993755,26/03/2020,Prescribed Burn,1981-82,21306,1981,1981/01/01 00:00:00+00,2095365.07421875,6095.23333548078
21172, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,777.37316606,16600.1151932,26/03/2020,Prescribed Burn,1981-82,21307,1981,1981/01/01 00:00:00+00,7760571.82421875,16586.0537659078
21173, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,10.62502199,1523.68266135,26/03/2020,Prescribed Burn,1981-82,21308,1981,1981/01/01 00:00:00+00,106051.9296875,1522.26021237574
21174, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,22.50225533,2775.60793308,26/03/2020,Prescribed Burn,1981-82,21309,1981,1981/01/01 00:00:00+00,224606.38671875,2773.04015394172
21175, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1.68239972,627.69981004,26/03/2020,Prescribed Burn,1981-82,21310,1981,1981/01/01 00:00:00+00,16792.3828125,627.109663475472
21176, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,47.80909013,3561.72510109,26/03/2020,Prescribed Burn,1981-82,21311,1981,1981/01/01 00:00:00+00,477225.33984375,3558.49947336577
21177, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1.62558972,520.65504876,26/03/2020,Prescribed Burn,1981-82,21312,1981,1981/01/01 00:00:00+00,16226.41015625,520.182620023841
21178, , ,1981-82 Prescribed Burn,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,6.35295473,2346.3138325,26/03/2020,Prescribed Burn,1981-82,21313,1981,1981/01/01 00:00:00+00,63414.3359375,2344.18548391434
